date,SAH_Open,SAH_High,SAH_Low,SAH_Close,SAH_Volume,SAH_Dividends,SAH_Stock Splits
2005-08-10 00:00:00+00:00,24.11000061035156,24.399999618530277,23.989999771118164,18.60744285583496,251300,0.0,
2005-08-11 00:00:00+00:00,23.940000534057617,24.0,23.670000076293945,18.407115936279297,159900,0.0,
2005-08-12 00:00:00+00:00,23.709999084472656,23.709999084472656,23.09000015258789,17.875476837158203,180900,0.0,
2005-08-15 00:00:00+00:00,23.25,24.1200008392334,23.040000915527344,18.299245834350582,369500,0.0,
2005-08-16 00:00:00+00:00,23.700000762939453,23.700000762939453,23.3700008392334,18.06039428710937,261100,0.0,
2005-08-17 00:00:00+00:00,23.399999618530277,23.450000762939453,23.1299991607666,17.875476837158203,133600,0.0,
2005-08-18 00:00:00+00:00,22.799999237060547,23.1299991607666,22.709999084472656,17.667434692382812,189000,0.0,
2005-08-19 00:00:00+00:00,23.01000022888184,23.309999465942383,22.950000762939453,17.867773056030273,249500,0.0,
2005-08-22 00:00:00+00:00,23.34000015258789,23.450000762939453,23.07999992370605,17.952518463134766,250400,0.0,
2005-08-23 00:00:00+00:00,23.299999237060547,23.799999237060547,23.299999237060547,18.16825485229492,230400,0.0,
2005-08-24 00:00:00+00:00,23.5,23.8700008392334,23.200000762939453,18.10662078857422,208400,0.0,
2005-08-25 00:00:00+00:00,23.450000762939453,23.5,23.209999084472656,17.99104881286621,188900,0.0,
2005-08-26 00:00:00+00:00,23.420000076293945,23.479999542236328,23.13999938964844,17.91399383544922,138900,0.0,
2005-08-29 00:00:00+00:00,22.950000762939453,23.290000915527344,22.899999618530277,17.937108993530273,73400,0.0,
2005-08-30 00:00:00+00:00,23.280000686645508,23.350000381469727,22.899999618530277,17.767606735229492,127000,0.0,
2005-08-31 00:00:00+00:00,23.030000686645508,23.459999084472656,22.959999084472656,18.068096160888672,116100,0.0,
2005-09-01 00:00:00+00:00,23.450000762939453,23.520000457763672,23.07999992370605,17.975637435913086,229000,0.0,
2005-09-02 00:00:00+00:00,23.350000381469727,23.51000022888184,23.01000022888184,17.790714263916016,115900,0.0,
2005-09-06 00:00:00+00:00,23.200000762939453,23.709999084472656,23.149999618530277,18.21449089050293,134300,0.0,
2005-09-07 00:00:00+00:00,23.540000915527344,23.559999465942383,23.18000030517578,18.15284919738769,205900,0.0,
2005-09-08 00:00:00+00:00,23.450000762939453,23.450000762939453,23.21999931335449,17.983339309692383,87000,0.0,
2005-09-09 00:00:00+00:00,23.450000762939453,23.540000915527344,23.209999084472656,17.952518463134766,222800,0.0,
2005-09-12 00:00:00+00:00,23.100000381469727,23.11000061035156,22.899999618530277,17.729084014892578,334400,0.0,
2005-09-13 00:00:00+00:00,22.899999618530277,22.93000030517578,22.440000534057617,17.550935745239258,260500,0.12,
2005-09-14 00:00:00+00:00,22.770000457763672,22.86000061035156,22.5,17.4425048828125,201800,0.0,
2005-09-15 00:00:00+00:00,22.5,22.6299991607666,22.34000015258789,17.334070205688477,324300,0.0,
2005-09-16 00:00:00+00:00,22.420000076293945,22.81999969482422,22.32999992370605,17.457990646362305,566900,0.0,
2005-09-19 00:00:00+00:00,22.600000381469727,22.84000015258789,22.399999618530277,17.67486572265625,270100,0.0,
2005-09-20 00:00:00+00:00,22.899999618530277,23.059999465942383,22.5,17.481224060058594,213500,0.0,
2005-09-21 00:00:00+00:00,22.57999992370605,22.57999992370605,21.56999969482422,16.846111297607422,256600,0.0,
2005-09-22 00:00:00+00:00,21.700000762939453,21.96999931335449,21.479999542236328,16.962291717529297,182600,0.0,
2005-09-23 00:00:00+00:00,21.850000381469727,22.459999084472656,21.63999938964844,17.217878341674805,136800,0.0,
2005-09-26 00:00:00+00:00,22.299999237060547,22.88999938964844,22.299999237060547,17.581918716430664,204500,0.0,
2005-09-27 00:00:00+00:00,22.68000030517578,22.690000534057617,22.200000762939453,17.248868942260742,197600,0.0,
2005-09-28 00:00:00+00:00,22.280000686645508,22.280000686645508,21.57999992370605,16.80738639831543,137100,0.0,
2005-09-29 00:00:00+00:00,21.75,22.3700008392334,21.479999542236328,17.272104263305664,163600,0.0,
2005-09-30 00:00:00+00:00,22.299999237060547,22.3700008392334,21.90999984741211,17.210142135620117,279900,0.0,
2005-10-03 00:00:00+00:00,22.170000076293945,22.350000381469727,21.950000762939453,17.194656372070312,262900,0.0,
2005-10-04 00:00:00+00:00,22.21999931335449,22.3799991607666,22.020000457763672,17.06298828125,208600,0.0,
2005-10-05 00:00:00+00:00,22.030000686645508,22.059999465942383,21.600000381469727,16.753170013427734,284000,0.0,
2005-10-06 00:00:00+00:00,21.63999938964844,21.989999771118164,21.309999465942383,16.70669174194336,231000,0.0,
2005-10-07 00:00:00+00:00,21.700000762939453,21.799999237060547,21.149999618530277,16.55179214477539,193800,0.0,
2005-10-10 00:00:00+00:00,21.270000457763672,21.5,20.950000762939453,16.49757194519043,228700,0.0,
2005-10-11 00:00:00+00:00,21.350000381469727,21.5,20.8799991607666,16.303932189941406,244000,0.0,
2005-10-12 00:00:00+00:00,21.0,21.280000686645508,20.600000381469727,16.172264099121094,239400,0.0,
2005-10-13 00:00:00+00:00,20.88999938964844,21.530000686645508,20.790000915527344,16.582767486572266,244800,0.0,
2005-10-14 00:00:00+00:00,21.600000381469727,21.86000061035156,21.100000381469727,16.729930877685547,216900,0.0,
2005-10-17 00:00:00+00:00,21.75,21.989999771118164,21.489999771118164,16.97004508972168,223300,0.0,
2005-10-18 00:00:00+00:00,21.709999084472656,21.709999084472656,21.06999969482422,16.4433536529541,240700,0.0,
2005-10-19 00:00:00+00:00,21.239999771118164,21.350000381469727,20.82999992370605,16.334917068481445,367200,0.0,
2005-10-20 00:00:00+00:00,21.100000381469727,21.149999618530277,20.729999542236328,16.071582794189453,392200,0.0,
2005-10-21 00:00:00+00:00,20.76000022888184,20.76000022888184,19.920000076293945,15.49067497253418,527500,0.0,
2005-10-24 00:00:00+00:00,20.200000762939453,21.0,19.979999542236328,16.26521110534668,378300,0.0,
2005-10-25 00:00:00+00:00,21.600000381469727,23.25,21.0,17.272104263305664,801500,0.0,
2005-10-26 00:00:00+00:00,22.100000381469727,22.450000762939453,21.850000381469727,17.008758544921875,584900,0.0,
2005-10-27 00:00:00+00:00,22.059999465942383,22.450000762939453,21.649999618530277,16.846111297607422,297400,0.0,
2005-10-28 00:00:00+00:00,21.899999618530277,22.270000457763672,21.61000061035156,17.06298828125,324400,0.0,
2005-10-31 00:00:00+00:00,22.149999618530277,22.670000076293945,22.100000381469727,17.124937057495117,399100,0.0,
2005-11-01 00:00:00+00:00,22.1299991607666,22.61000061035156,21.84000015258789,17.24112892150879,331200,0.0,
2005-11-02 00:00:00+00:00,22.270000457763672,22.940000534057617,22.229999542236328,17.550935745239258,250800,0.0,
2005-11-03 00:00:00+00:00,22.86000061035156,23.13999938964844,22.36000061035156,17.4270076751709,272500,0.0,
2005-11-04 00:00:00+00:00,22.600000381469727,22.6299991607666,22.170000076293945,17.357301712036133,191300,0.0,
2005-11-07 00:00:00+00:00,22.649999618530277,22.76000022888184,22.440000534057617,17.465730667114258,246100,0.0,
2005-11-08 00:00:00+00:00,22.5,22.5,21.940000534057617,17.09395980834961,180500,0.0,
2005-11-09 00:00:00+00:00,22.170000076293945,22.350000381469727,21.979999542236328,17.155921936035156,142200,0.0,
2005-11-10 00:00:00+00:00,22.170000076293945,22.36000061035156,21.739999771118164,17.163677215576172,237900,0.0,
2005-11-11 00:00:00+00:00,22.25,22.280000686645508,21.8799991607666,17.016510009765625,170700,0.0,
2005-11-14 00:00:00+00:00,22.149999618530277,22.190000534057617,21.75,17.186904907226562,181600,0.0,
2005-11-15 00:00:00+00:00,22.209999084472656,22.440000534057617,21.780000686645508,17.008758544921875,195100,0.0,
2005-11-16 00:00:00+00:00,22.09000015258789,22.1299991607666,21.6299991607666,17.03199577331543,115600,0.0,
2005-11-17 00:00:00+00:00,21.700000762939453,21.709999084472656,19.38999938964844,15.328027725219728,2050500,0.0,
2005-11-18 00:00:00+00:00,19.799999237060547,20.100000381469727,19.540000915527344,15.328027725219728,2131400,0.0,
2005-11-21 00:00:00+00:00,19.899999618530277,20.26000022888184,19.84000015258789,15.622347831726074,1179600,0.0,
2005-11-22 00:00:00+00:00,20.18000030517578,20.489999771118164,20.0,15.808236122131348,447100,0.0,
2005-11-23 00:00:00+00:00,20.420000076293945,20.899999618530277,20.420000076293945,15.994122505187988,522900,0.0,
2005-11-25 00:00:00+00:00,20.65999984741211,20.940000534057617,20.38999938964844,16.056093215942383,276500,0.0,
2005-11-28 00:00:00+00:00,20.739999771118164,21.020000457763672,20.65999984741211,16.001867294311523,754900,0.0,
2005-11-29 00:00:00+00:00,20.850000381469727,20.989999771118164,20.520000457763672,15.924416542053224,564100,0.0,
2005-11-30 00:00:00+00:00,20.600000381469727,20.899999618530277,20.559999465942383,16.110301971435547,528100,0.0,
2005-12-01 00:00:00+00:00,20.899999618530277,21.40999984741211,20.8700008392334,16.575029373168945,825100,0.0,
2005-12-02 00:00:00+00:00,21.350000381469727,21.51000022888184,21.200000762939453,16.629243850708008,441900,0.0,
2005-12-05 00:00:00+00:00,21.559999465942383,21.559999465942383,20.979999542236328,16.652482986450195,593800,0.0,
2005-12-06 00:00:00+00:00,21.5,21.57999992370605,21.3799991607666,16.575029373168945,752500,0.0,
2005-12-07 00:00:00+00:00,21.489999771118164,21.770000457763672,21.46999931335449,16.838369369506836,608600,0.0,
2005-12-08 00:00:00+00:00,21.809999465942383,21.850000381469727,21.440000534057617,16.815134048461914,417800,0.0,
2005-12-09 00:00:00+00:00,21.71999931335449,21.8700008392334,21.549999237060547,16.86934471130371,251000,0.0,
2005-12-12 00:00:00+00:00,21.790000915527344,21.989999771118164,21.700000762939453,16.962291717529297,404200,0.0,
2005-12-13 00:00:00+00:00,21.790000915527344,22.059999465942383,21.549999237060547,17.110267639160156,896200,0.12,
2005-12-14 00:00:00+00:00,22.01000022888184,22.229999542236328,21.8700008392334,17.094690322875977,544600,0.0,
2005-12-15 00:00:00+00:00,22.049999237060547,22.549999237060547,21.90999984741211,17.52302360534668,923400,0.0,
2005-12-16 00:00:00+00:00,22.540000915527344,22.549999237060547,22.299999237060547,17.491872787475586,693800,0.0,
2005-12-19 00:00:00+00:00,22.40999984741211,22.71999931335449,22.3700008392334,17.56975746154785,588400,0.0,
2005-12-20 00:00:00+00:00,22.479999542236328,22.68000030517578,22.01000022888184,17.390628814697266,453600,0.0,
2005-12-21 00:00:00+00:00,22.450000762939453,22.950000762939453,22.440000534057617,17.756664276123047,396700,0.0,
2005-12-22 00:00:00+00:00,22.950000762939453,22.950000762939453,22.309999465942383,17.561960220336914,386600,0.0,
2005-12-23 00:00:00+00:00,22.57999992370605,22.809999465942383,22.559999465942383,17.764461517333984,141400,0.0,
2005-12-27 00:00:00+00:00,22.88999938964844,22.88999938964844,22.450000762939453,17.561960220336914,283000,0.0,
2005-12-28 00:00:00+00:00,22.600000381469727,22.809999465942383,22.31999969482422,17.452932357788086,361300,0.0,
2005-12-29 00:00:00+00:00,22.399999618530277,22.709999084472656,22.399999618530277,17.6242733001709,196400,0.0,
2005-12-30 00:00:00+00:00,22.6299991607666,22.6299991607666,22.25,17.35169219970703,248900,0.0,
2006-01-03 00:00:00+00:00,22.350000381469727,22.739999771118164,22.059999465942383,17.694368362426758,277700,0.0,
2006-01-04 00:00:00+00:00,22.71999931335449,23.0,22.540000915527344,17.8968563079834,799400,0.0,
2006-01-05 00:00:00+00:00,23.0,23.190000534057617,22.88999938964844,17.951370239257812,423800,0.0,
2006-01-06 00:00:00+00:00,23.059999465942383,23.07999992370605,22.84000015258789,17.951370239257812,398300,0.0,
2006-01-09 00:00:00+00:00,23.1299991607666,23.739999771118164,23.1299991607666,18.442014694213867,468000,0.0,
2006-01-10 00:00:00+00:00,23.51000022888184,23.850000381469727,23.5,18.44980239868164,318000,0.0,
2006-01-11 00:00:00+00:00,23.690000534057617,23.739999771118164,23.15999984741211,18.262895584106445,236800,0.0,
2006-01-12 00:00:00+00:00,23.32999992370605,23.450000762939453,23.09000015258789,18.13828468322754,288500,0.0,
2006-01-13 00:00:00+00:00,23.200000762939453,23.36000061035156,23.1299991607666,18.122705459594727,189600,0.0,
2006-01-17 00:00:00+00:00,23.25,23.290000915527344,23.0,18.029247283935547,346600,0.0,
2006-01-18 00:00:00+00:00,23.100000381469727,23.489999771118164,23.030000686645508,18.29404067993164,222200,0.0,
2006-01-19 00:00:00+00:00,23.59000015258789,23.649999618530277,23.309999465942383,18.29404067993164,231000,0.0,
2006-01-20 00:00:00+00:00,23.600000381469727,23.600000381469727,22.809999465942383,17.865694046020508,283300,0.0,
2006-01-23 00:00:00+00:00,22.850000381469727,23.18000030517578,22.729999542236328,17.881269454956055,319600,0.0,
2006-01-24 00:00:00+00:00,22.959999084472656,23.440000534057617,22.959999084472656,18.161645889282227,450700,0.0,
2006-01-25 00:00:00+00:00,23.239999771118164,23.38999938964844,23.049999237060547,18.13049697875977,368400,0.0,
2006-01-26 00:00:00+00:00,23.309999465942383,23.600000381469727,23.290000915527344,18.348556518554688,227900,0.0,
2006-01-27 00:00:00+00:00,23.5,23.71999931335449,23.26000022888184,18.348556518554688,161500,0.0,
2006-01-30 00:00:00+00:00,23.5,23.809999465942383,23.40999984741211,18.340768814086918,417800,0.0,
2006-01-31 00:00:00+00:00,23.5,23.63999938964844,23.26000022888184,18.325193405151367,138800,0.0,
2006-02-01 00:00:00+00:00,23.43000030517578,23.600000381469727,23.350000381469727,18.332984924316406,114300,0.0,
2006-02-02 00:00:00+00:00,23.600000381469727,23.75,23.459999084472656,18.457582473754883,547100,0.0,
2006-02-03 00:00:00+00:00,23.700000762939453,23.850000381469727,23.450000762939453,18.278470993041992,942000,0.0,
2006-02-06 00:00:00+00:00,23.5,23.90999984741211,23.5,18.566619873046875,254000,0.0,
2006-02-07 00:00:00+00:00,23.76000022888184,23.950000762939453,23.700000762939453,18.5588321685791,262600,0.0,
2006-02-08 00:00:00+00:00,23.84000015258789,24.170000076293945,23.709999084472656,18.644502639770508,826800,0.0,
2006-02-09 00:00:00+00:00,23.8700008392334,24.200000762939453,23.8700008392334,18.69123077392578,163200,0.0,
2006-02-10 00:00:00+00:00,23.899999618530277,24.09000015258789,23.670000076293945,18.652286529541016,168300,0.0,
2006-02-13 00:00:00+00:00,23.899999618530277,24.040000915527344,23.5,18.38749313354492,308000,0.0,
2006-02-14 00:00:00+00:00,23.63999938964844,24.01000022888184,23.51000022888184,18.652286529541016,216900,0.0,
2006-02-15 00:00:00+00:00,23.899999618530277,24.280000686645508,23.739999771118164,18.800264358520508,131400,0.0,
2006-02-16 00:00:00+00:00,24.100000381469727,24.479999542236328,24.100000381469727,19.065052032470703,140300,0.0,
2006-02-17 00:00:00+00:00,24.56999969482422,25.32999992370605,24.399999618530277,19.54012680053711,719700,0.0,
2006-02-21 00:00:00+00:00,26.0,26.38999938964844,25.0,19.913949966430664,907400,0.0,
2006-02-22 00:00:00+00:00,25.670000076293945,26.399999618530277,25.440000534057617,20.521408081054688,445200,0.0,
2006-02-23 00:00:00+00:00,26.350000381469727,27.40999984741211,26.299999237060547,20.622652053833008,923000,0.0,
2006-02-24 00:00:00+00:00,26.479999542236328,26.649999618530277,26.190000534057617,20.700536727905277,970100,0.0,
2006-02-27 00:00:00+00:00,26.549999237060547,26.950000762939453,26.549999237060547,20.794004440307617,626900,0.0,
2006-02-28 00:00:00+00:00,26.530000686645508,26.75,26.26000022888184,20.630449295043945,509900,0.0,
2006-03-01 00:00:00+00:00,26.549999237060547,26.71999931335449,26.3700008392334,20.747264862060547,712200,0.0,
2006-03-02 00:00:00+00:00,26.63999938964844,26.729999542236328,26.530000686645508,20.71611785888672,321100,0.0,
2006-03-03 00:00:00+00:00,26.59000015258789,26.8799991607666,26.3799991607666,20.755054473876957,182400,0.0,
2006-03-06 00:00:00+00:00,26.600000381469727,26.649999618530277,26.299999237060547,20.73168563842773,189900,0.0,
2006-03-07 00:00:00+00:00,26.6200008392334,26.700000762939453,26.450000762939453,20.65380477905273,407300,0.0,
2006-03-08 00:00:00+00:00,26.530000686645508,26.76000022888184,26.290000915527344,20.762840270996094,163600,0.0,
2006-03-09 00:00:00+00:00,26.709999084472656,26.8700008392334,26.540000915527344,20.9263973236084,613900,0.0,
2006-03-10 00:00:00+00:00,26.82999992370605,27.0,26.61000061035156,21.02762985229492,277700,0.0,
2006-03-13 00:00:00+00:00,26.81999969482422,27.670000076293945,26.81999969482422,21.41876983642578,436500,0.12,
2006-03-14 00:00:00+00:00,27.3799991607666,27.450000762939453,26.989999771118164,21.40312767028809,169700,0.0,
2006-03-15 00:00:00+00:00,27.25,27.88999938964844,27.170000076293945,21.645631790161133,271200,0.0,
2006-03-16 00:00:00+00:00,27.670000076293945,27.8799991607666,27.549999237060547,21.778614044189453,248100,0.0,
2006-03-17 00:00:00+00:00,27.84000015258789,28.0,27.530000686645508,21.770788192749023,481800,0.0,
2006-03-20 00:00:00+00:00,27.950000762939453,28.25,27.700000762939453,22.060243606567383,275700,0.0,
2006-03-21 00:00:00+00:00,28.190000534057617,28.190000534057617,27.63999938964844,21.770788192749023,265500,0.0,
2006-03-22 00:00:00+00:00,27.82999992370605,28.459999084472656,27.75,22.2088680267334,300500,0.0,
2006-03-23 00:00:00+00:00,28.40999984741211,28.530000686645508,28.1299991607666,22.19322395324707,352000,0.0,
2006-03-24 00:00:00+00:00,28.3700008392334,28.540000915527344,28.1299991607666,22.240161895751957,233500,0.0,
2006-03-27 00:00:00+00:00,28.18000030517578,28.200000762939453,27.700000762939453,21.817739486694336,226100,0.0,
2006-03-28 00:00:00+00:00,27.809999465942383,28.09000015258789,27.59000015258789,21.684743881225582,247500,0.0,
2006-03-29 00:00:00+00:00,27.690000534057617,28.0,27.549999237060547,21.80209350585937,198200,0.0,
2006-03-30 00:00:00+00:00,27.770000457763672,27.93000030517578,27.56999969482422,21.84120178222656,231700,0.0,
2006-03-31 00:00:00+00:00,27.799999237060547,28.020000457763672,27.59000015258789,21.71603202819824,487100,0.0,
2006-04-03 00:00:00+00:00,27.899999618530277,28.270000457763672,27.709999084472656,21.91160011291504,377500,0.0,
2006-04-04 00:00:00+00:00,27.96999931335449,28.299999237060547,27.780000686645508,22.04459571838379,215400,0.0,
2006-04-05 00:00:00+00:00,28.3799991607666,28.709999084472656,28.149999618530277,22.31839179992676,683000,0.0,
2006-04-06 00:00:00+00:00,28.43000030517578,28.43000030517578,27.81999969482422,22.005483627319336,340100,0.0,
2006-04-07 00:00:00+00:00,28.09000015258789,28.100000381469727,27.3799991607666,21.51264953613281,364200,0.0,
2006-04-10 00:00:00+00:00,27.350000381469727,27.450000762939453,26.75,21.011985778808597,589000,0.0,
2006-04-11 00:00:00+00:00,26.86000061035156,26.979999542236328,26.0,20.636489868164062,545700,0.0,
2006-04-12 00:00:00+00:00,26.3799991607666,27.399999618530277,26.3799991607666,21.11369132995605,501600,0.0,
2006-04-13 00:00:00+00:00,26.899999618530277,26.899999618530277,26.399999618530277,20.69125366210937,475700,0.0,
2006-04-17 00:00:00+00:00,26.31999969482422,26.31999969482422,25.8700008392334,20.47220993041992,444000,0.0,
2006-04-18 00:00:00+00:00,26.049999237060547,26.420000076293945,26.0,20.667787551879883,532400,0.0,
2006-04-19 00:00:00+00:00,26.420000076293945,26.920000076293945,26.299999237060547,20.96505546569824,754300,0.0,
2006-04-20 00:00:00+00:00,26.75,26.8700008392334,26.540000915527344,21.019813537597656,317500,0.0,
2006-04-21 00:00:00+00:00,26.899999618530277,27.299999237060547,26.799999237060547,21.22319984436035,483000,0.0,
2006-04-24 00:00:00+00:00,27.1200008392334,27.13999938964844,26.38999938964844,20.933757781982425,596100,0.0,
2006-04-25 00:00:00+00:00,26.059999465942383,26.6200008392334,25.350000381469727,20.182769775390625,1216500,0.0,
2006-04-26 00:00:00+00:00,27.25,27.8700008392334,26.51000022888184,21.254491806030277,1257900,0.0,
2006-04-27 00:00:00+00:00,27.0,27.38999938964844,26.790000915527344,21.098039627075195,397300,0.0,
2006-04-28 00:00:00+00:00,26.96999931335449,27.209999084472656,26.790000915527344,21.13715362548828,249800,0.0,
2006-05-01 00:00:00+00:00,27.020000457763672,27.1200008392334,26.209999084472656,20.61302947998047,586900,0.0,
2006-05-02 00:00:00+00:00,26.38999938964844,26.489999771118164,25.75,20.558258056640625,813200,0.0,
2006-05-03 00:00:00+00:00,26.1200008392334,26.25,25.899999618530277,20.362699508666992,339600,0.0,
2006-05-04 00:00:00+00:00,25.950000762939453,26.100000381469727,25.549999237060547,20.339229583740234,537100,0.0,
2006-05-05 00:00:00+00:00,26.100000381469727,26.5,26.100000381469727,20.71471405029297,273200,0.0,
2006-05-08 00:00:00+00:00,26.489999771118164,26.84000015258789,26.3799991607666,20.863357543945312,424500,0.0,
2006-05-09 00:00:00+00:00,26.690000534057617,27.0,26.489999771118164,21.04327774047852,418000,0.0,
2006-05-10 00:00:00+00:00,26.86000061035156,26.8799991607666,26.46999931335449,20.82423973083496,196900,0.0,
2006-05-11 00:00:00+00:00,26.57999992370605,26.81999969482422,26.07999992370605,20.511327743530277,387700,0.0,
2006-05-12 00:00:00+00:00,26.21999931335449,26.26000022888184,25.63999938964844,20.34704971313477,436600,0.0,
2006-05-15 00:00:00+00:00,25.799999237060547,26.020000457763672,25.299999237060547,20.27665138244629,324400,0.0,
2006-05-16 00:00:00+00:00,25.950000762939453,26.15999984741211,25.700000762939453,20.33141326904297,389500,0.0,
2006-05-17 00:00:00+00:00,25.799999237060547,25.899999618530277,25.459999084472656,19.98720359802246,277800,0.0,
2006-05-18 00:00:00+00:00,25.6200008392334,26.1200008392334,25.57999992370605,20.01850128173828,393600,0.0,
2006-05-19 00:00:00+00:00,25.600000381469727,26.479999542236328,25.600000381469727,20.542625427246094,391700,0.0,
2006-05-22 00:00:00+00:00,26.239999771118164,26.350000381469727,25.6200008392334,20.315757751464844,387000,0.0,
2006-05-23 00:00:00+00:00,26.149999618530277,26.25,25.1200008392334,19.705585479736328,485500,0.0,
2006-05-24 00:00:00+00:00,25.15999984741211,25.350000381469727,24.6299991607666,19.58824920654297,457100,0.0,
2006-05-25 00:00:00+00:00,25.190000534057617,25.239999771118164,24.559999465942383,19.58824920654297,278700,0.0,
2006-05-26 00:00:00+00:00,25.040000915527344,25.06999969482422,24.51000022888184,19.30662727355957,288400,0.0,
2006-05-30 00:00:00+00:00,24.71999931335449,24.75,24.049999237060547,18.938945770263672,427500,0.0,
2006-05-31 00:00:00+00:00,24.309999465942383,24.309999465942383,23.729999542236328,18.719911575317383,677300,0.0,
2006-06-01 00:00:00+00:00,23.96999931335449,24.15999984741211,23.76000022888184,18.89201545715332,498600,0.0,
2006-06-02 00:00:00+00:00,24.229999542236328,24.34000015258789,23.3799991607666,18.56346321105957,391800,0.0,
2006-06-05 00:00:00+00:00,23.76000022888184,23.96999931335449,23.299999237060547,18.266189575195312,439200,0.0,
2006-06-06 00:00:00+00:00,23.350000381469727,23.5,22.540000915527344,18.03933525085449,645000,0.0,
2006-06-07 00:00:00+00:00,23.07999992370605,23.309999465942383,22.71999931335449,17.859411239624023,694200,0.0,
2006-06-08 00:00:00+00:00,22.729999542236328,23.190000534057617,22.46999931335449,18.03933525085449,382400,0.0,
2006-06-09 00:00:00+00:00,23.13999938964844,23.350000381469727,22.770000457763672,18.195783615112305,535800,0.0,
2006-06-12 00:00:00+00:00,23.229999542236328,23.229999542236328,22.780000686645508,17.88288116455078,624800,0.0,
2006-06-13 00:00:00+00:00,22.76000022888184,23.149999618530277,22.36000061035156,17.70200538635254,640100,0.12,
2006-06-14 00:00:00+00:00,22.420000076293945,22.63999938964844,22.1299991607666,17.615493774414062,491700,0.0,
2006-06-15 00:00:00+00:00,22.40999984741211,23.18000030517578,22.40999984741211,18.150251388549805,471300,0.0,
2006-06-16 00:00:00+00:00,23.09000015258789,23.149999618530277,22.399999618530277,18.01656150817871,618900,0.0,
2006-06-19 00:00:00+00:00,22.920000076293945,22.96999931335449,22.030000686645508,17.489669799804688,336500,0.0,
2006-06-20 00:00:00+00:00,22.239999771118164,22.26000022888184,21.979999542236328,17.41888427734375,238400,0.0,
2006-06-21 00:00:00+00:00,22.1299991607666,22.799999237060547,22.1299991607666,17.77277374267578,429500,0.0,
2006-06-22 00:00:00+00:00,22.530000686645508,22.57999992370605,22.31999969482422,17.631229400634766,141200,0.0,
2006-06-23 00:00:00+00:00,22.32999992370605,22.61000061035156,22.1299991607666,17.560453414916992,192500,0.0,
2006-06-26 00:00:00+00:00,22.34000015258789,22.549999237060547,22.209999084472656,17.65481948852539,253100,0.0,
2006-06-27 00:00:00+00:00,22.46999931335449,22.59000015258789,21.979999542236328,17.324525833129883,371300,0.0,
2006-06-28 00:00:00+00:00,22.170000076293945,22.280000686645508,21.700000762939453,17.182973861694336,286900,0.0,
2006-06-29 00:00:00+00:00,21.90999984741211,22.530000686645508,21.71999931335449,17.694135665893555,506100,0.0,
2006-06-30 00:00:00+00:00,22.549999237060547,22.549999237060547,21.920000076293945,17.442489624023438,344900,0.0,
2006-07-03 00:00:00+00:00,22.190000534057617,22.5,21.989999771118164,17.686279296875,157900,0.0,
2006-07-05 00:00:00+00:00,22.25,22.26000022888184,21.76000022888184,17.363847732543945,289100,0.0,
2006-07-06 00:00:00+00:00,22.06999969482422,22.1200008392334,21.8700008392334,17.24588394165039,159800,0.0,
2006-07-07 00:00:00+00:00,21.899999618530277,21.90999984741211,21.440000534057617,17.025693893432617,196400,0.0,
2006-07-10 00:00:00+00:00,21.65999984741211,21.8700008392334,21.450000762939453,16.9234619140625,300600,0.0,
2006-07-11 00:00:00+00:00,21.520000457763672,21.780000686645508,21.270000457763672,17.120059967041016,373300,0.0,
2006-07-12 00:00:00+00:00,21.71999931335449,21.81999969482422,21.459999084472656,16.947052001953125,467800,0.0,
2006-07-13 00:00:00+00:00,21.46999931335449,21.709999084472656,21.350000381469727,16.9234619140625,744400,0.0,
2006-07-14 00:00:00+00:00,21.459999084472656,21.520000457763672,21.100000381469727,16.703266143798828,234300,0.0,
2006-07-17 00:00:00+00:00,21.13999938964844,21.46999931335449,21.020000457763672,16.742589950561523,330300,0.0,
2006-07-18 00:00:00+00:00,21.38999938964844,21.600000381469727,21.209999084472656,16.876279830932617,215300,0.0,
2006-07-19 00:00:00+00:00,21.0,21.489999771118164,20.100000381469727,16.57744026184082,2352800,0.0,
2006-07-20 00:00:00+00:00,21.899999618530277,23.299999237060547,21.899999618530277,17.53684425354004,1213800,0.0,
2006-07-21 00:00:00+00:00,22.299999237060547,22.399999618530277,22.030000686645508,17.53684425354004,501200,0.0,
2006-07-24 00:00:00+00:00,22.309999465942383,22.65999984741211,22.049999237060547,17.725595474243164,692100,0.0,
2006-07-25 00:00:00+00:00,22.56999969482422,23.01000022888184,22.43000030517578,17.89073944091797,308300,0.0,
2006-07-26 00:00:00+00:00,22.709999084472656,22.709999084472656,22.309999465942383,17.78849983215332,361100,0.0,
2006-07-27 00:00:00+00:00,22.75,23.01000022888184,22.450000762939453,17.70200538635254,418200,0.0,
2006-07-28 00:00:00+00:00,22.670000076293945,23.100000381469727,22.540000915527344,18.118797302246094,334000,0.0,
2006-07-31 00:00:00+00:00,22.8700008392334,23.18000030517578,22.790000915527344,18.08733940124512,301200,0.0,
2006-08-01 00:00:00+00:00,23.0,23.0,22.3799991607666,17.70200538635254,810500,0.0,
2006-08-02 00:00:00+00:00,22.520000457763672,22.520000457763672,21.600000381469727,17.59977149963379,615300,0.0,
2006-08-03 00:00:00+00:00,22.049999237060547,22.959999084472656,21.899999618530277,17.92220115661621,417400,0.0,
