date,AWRE_Open,AWRE_High,AWRE_Low,AWRE_Close,AWRE_Volume,AWRE_Dividends,AWRE_Stock Splits
2005-01-21 00:00:00+00:00,4.909999847412109,4.989999771118164,4.739999771118164,2.2546586990356445,49600,0.0,
2005-01-24 00:00:00+00:00,4.889999866485596,5.0,4.78000020980835,2.1688101291656494,30800,0.0,
2005-01-25 00:00:00+00:00,4.769999980926514,4.880000114440918,4.760000228881836,2.1688101291656494,12100,0.0,
2005-01-26 00:00:00+00:00,4.78000020980835,5.03000020980835,4.670000076293945,2.2591772079467773,69800,0.0,
2005-01-27 00:00:00+00:00,4.880000114440918,5.150000095367432,4.829999923706055,2.286287307739258,63100,0.0,
2005-01-28 00:00:00+00:00,4.960000038146973,5.949999809265137,4.960000038146973,2.6884207725524902,269300,0.0,
2005-01-31 00:00:00+00:00,6.0,6.0,5.550000190734863,2.584498643875122,264600,0.0,
2005-02-01 00:00:00+00:00,5.75,5.75,5.480000019073486,2.539314985275269,110900,0.0,
2005-02-02 00:00:00+00:00,5.75,5.949999809265137,5.559999942779541,2.5212416648864746,92100,0.0,
2005-02-03 00:00:00+00:00,5.5,5.880000114440918,5.489999771118164,2.616127014160156,292800,0.0,
2005-02-04 00:00:00+00:00,5.800000190734863,6.25,5.349999904632568,2.6432371139526367,337900,0.0,
2005-02-07 00:00:00+00:00,5.900000095367432,5.909999847412109,5.619999885559082,2.5619070529937744,97300,0.0,
2005-02-08 00:00:00+00:00,5.590000152587891,6.079999923706055,5.559999942779541,2.72908616065979,142000,0.0,
2005-02-09 00:00:00+00:00,6.099999904632568,6.25,5.789999961853027,2.7426412105560303,262000,0.0,
2005-02-10 00:00:00+00:00,6.199999809265137,6.199999809265137,5.900000095367432,2.7742695808410645,87800,0.0,
2005-02-11 00:00:00+00:00,6.230000019073486,6.230000019073486,5.989999771118164,2.7561960220336914,86500,0.0,
2005-02-14 00:00:00+00:00,6.119999885559082,6.199999809265137,5.900000095367432,2.7697513103485107,95700,0.0,
2005-02-15 00:00:00+00:00,6.190000057220459,6.360000133514404,6.03000020980835,2.801379680633545,93500,0.0,
2005-02-16 00:00:00+00:00,6.039999961853027,6.199999809265137,5.900000095367432,2.7923429012298584,58900,0.0,
2005-02-17 00:00:00+00:00,6.070000171661377,6.179999828338623,6.03000020980835,2.7878246307373047,70600,0.0,
2005-02-18 00:00:00+00:00,6.039999961853027,6.300000190734863,6.039999961853027,2.814934730529785,82400,0.0,
2005-02-22 00:00:00+00:00,6.159999847412109,6.369999885559082,6.010000228881836,2.733604431152344,30600,0.0,
2005-02-23 00:00:00+00:00,6.0,6.110000133514404,5.909999847412109,2.7245678901672363,103500,0.0,
2005-02-24 00:00:00+00:00,5.880000114440918,6.03000020980835,5.480000019073486,2.67486572265625,119000,0.0,
2005-02-25 00:00:00+00:00,5.849999904632568,6.190000057220459,5.849999904632568,2.7607147693634038,67900,0.0,
2005-02-28 00:00:00+00:00,6.130000114440918,6.360000133514404,6.0,2.796861410140991,63000,0.0,
2005-03-01 00:00:00+00:00,6.230000019073486,6.25,5.980000019073486,2.765233039855957,86000,0.0,
2005-03-02 00:00:00+00:00,6.039999961853027,6.099999904632568,5.900000095367432,2.7426412105560303,32400,0.0,
2005-03-03 00:00:00+00:00,6.0,6.079999923706055,5.909999847412109,2.67486572265625,49400,0.0,
2005-03-04 00:00:00+00:00,5.949999809265137,6.039999961853027,5.909999847412109,2.67486572265625,48700,0.0,
2005-03-07 00:00:00+00:00,5.909999847412109,5.96999979019165,5.690000057220459,2.584498643875122,66000,0.0,
2005-03-08 00:00:00+00:00,5.650000095367432,5.75,5.489999771118164,2.548351764678955,92300,0.0,
2005-03-09 00:00:00+00:00,5.599999904632568,5.980000019073486,5.599999904632568,2.589016914367676,83000,0.0,
2005-03-10 00:00:00+00:00,5.840000152587891,5.840000152587891,5.25,2.40828275680542,88900,0.0,
2005-03-11 00:00:00+00:00,5.25,5.460000038146973,5.25,2.4173195362091064,29700,0.0,
2005-03-14 00:00:00+00:00,5.340000152587891,5.590000152587891,5.309999942779541,2.439911365509033,50000,0.0,
2005-03-15 00:00:00+00:00,5.559999942779541,5.579999923706055,5.0,2.331470727920532,155000,0.0,
2005-03-16 00:00:00+00:00,5.03000020980835,5.03000020980835,4.5,2.137181520462036,170900,0.0,
2005-03-17 00:00:00+00:00,4.690000057220459,4.800000190734863,4.400000095367432,2.051332712173462,183900,0.0,
2005-03-18 00:00:00+00:00,4.400000095367432,4.519999980926514,4.269999980926514,2.0016307830810547,121300,0.0,
2005-03-21 00:00:00+00:00,4.409999847412109,4.5,4.21999979019165,2.015186071395874,82400,0.0,
2005-03-22 00:00:00+00:00,4.449999809265137,4.53000020980835,4.300000190734863,1.9428925514221191,49700,0.0,
2005-03-23 00:00:00+00:00,4.300000190734863,4.360000133514404,4.190000057220459,1.9022270441055296,48300,0.0,
2005-03-24 00:00:00+00:00,4.239999771118164,4.400000095367432,4.199999809265137,1.988075852394104,42400,0.0,
2005-03-28 00:00:00+00:00,4.25,4.380000114440918,4.150000095367432,1.8796353340148928,38700,0.0,
2005-03-29 00:00:00+00:00,4.25,4.440000057220459,4.230000019073486,1.9112638235092163,77800,0.0,
2005-03-30 00:00:00+00:00,4.239999771118164,4.309999942779541,4.139999866485596,1.870598554611206,54600,0.0,
2005-03-31 00:00:00+00:00,4.199999809265137,4.579999923706055,4.139999866485596,1.9700026512146,105200,0.0,
2005-04-01 00:00:00+00:00,4.579999923706055,4.579999923706055,4.309999942779541,1.988075852394104,49800,0.0,
2005-04-04 00:00:00+00:00,4.300000190734863,4.329999923706055,4.099999904632568,1.888672113418579,94400,0.0,
2005-04-05 00:00:00+00:00,4.150000095367432,4.329999923706055,4.150000095367432,1.9112638235092163,147000,0.0,
2005-04-06 00:00:00+00:00,4.239999771118164,4.269999980926514,4.210000038146973,1.9022270441055296,21400,0.0,
2005-04-07 00:00:00+00:00,4.300000190734863,4.539999961853027,4.300000190734863,1.9925942420959477,22300,0.0,
2005-04-08 00:00:00+00:00,4.21999979019165,4.800000190734863,4.21999979019165,2.028740882873535,70900,0.0,
2005-04-11 00:00:00+00:00,4.599999904632568,4.599999904632568,4.480000019073486,2.0422961711883545,32800,0.0,
2005-04-12 00:00:00+00:00,4.630000114440918,4.630000114440918,4.519999980926514,2.0422961711883545,12400,0.0,
2005-04-13 00:00:00+00:00,4.630000114440918,4.630000114440918,4.46999979019165,2.019704341888428,25700,0.0,
2005-04-14 00:00:00+00:00,4.429999828338623,4.480000019073486,4.400000095367432,1.988075852394104,25200,0.0,
2005-04-15 00:00:00+00:00,4.400000095367432,4.5,4.380000114440918,1.9925942420959477,48100,0.0,
2005-04-18 00:00:00+00:00,4.340000152587891,4.519999980926514,4.210000038146973,1.924818992614746,42400,0.0,
2005-04-19 00:00:00+00:00,4.28000020980835,4.840000152587891,4.28000020980835,2.0558512210845947,70800,0.0,
2005-04-20 00:00:00+00:00,4.5,4.619999885559082,4.5,2.078443050384521,23000,0.0,
2005-04-21 00:00:00+00:00,4.599999904632568,4.610000133514404,4.360000133514404,2.0422961711883545,41900,0.0,
2005-04-22 00:00:00+00:00,4.400000095367432,4.659999847412109,4.400000095367432,1.988075852394104,71200,0.0,
2005-04-25 00:00:00+00:00,4.400000095367432,4.5,4.400000095367432,1.9925942420959477,12200,0.0,
2005-04-26 00:00:00+00:00,4.400000095367432,4.440000057220459,4.369999885559082,1.9745206832885744,16900,0.0,
2005-04-27 00:00:00+00:00,4.349999904632568,4.360000133514404,4.210000038146973,1.9428925514221191,14200,0.0,
2005-04-28 00:00:00+00:00,4.199999809265137,4.340000152587891,4.199999809265137,1.960965871810913,12500,0.0,
2005-04-29 00:00:00+00:00,4.28000020980835,4.289999961853027,4.21999979019165,1.9293371438980105,6700,0.0,
2005-05-02 00:00:00+00:00,4.159999847412109,4.340000152587891,4.159999847412109,1.9564473628997805,16600,0.0,
2005-05-03 00:00:00+00:00,4.340000152587891,4.510000228881836,4.21999979019165,2.037777900695801,29400,0.0,
2005-05-04 00:00:00+00:00,4.510000228881836,4.900000095367432,4.489999771118164,2.177846908569336,61500,0.0,
2005-05-05 00:00:00+00:00,5.0,5.25,4.849999904632568,2.2546586990356445,138500,0.0,
2005-05-06 00:00:00+00:00,4.989999771118164,5.170000076293945,4.840000152587891,2.2411038875579834,42100,0.0,
2005-05-09 00:00:00+00:00,4.820000171661377,5.139999866485596,4.800000190734863,2.2727324962615967,30800,0.0,
2005-05-10 00:00:00+00:00,5.150000095367432,5.349999904632568,5.050000190734863,2.4128012657165527,59900,0.0,
2005-05-11 00:00:00+00:00,5.349999904632568,5.349999904632568,4.670000076293945,2.110071420669556,147900,0.0,
2005-05-12 00:00:00+00:00,4.599999904632568,4.619999885559082,4.210000038146973,1.924818992614746,84100,0.0,
2005-05-13 00:00:00+00:00,4.269999980926514,4.389999866485596,3.7699999809265137,1.9474107027053835,69600,0.0,
2005-05-16 00:00:00+00:00,4.309999942779541,4.510000228881836,4.25,2.033259391784668,74400,0.0,
2005-05-17 00:00:00+00:00,4.480000019073486,4.599999904632568,4.46999979019165,2.078443050384521,31000,0.0,
2005-05-18 00:00:00+00:00,4.599999904632568,4.699999809265137,4.590000152587891,2.0919981002807617,20300,0.0,
2005-05-19 00:00:00+00:00,4.599999904632568,4.619999885559082,4.369999885559082,2.010667562484741,26500,0.0,
2005-05-20 00:00:00+00:00,4.420000076293945,4.510000228881836,4.349999904632568,2.037777900695801,42800,0.0,
2005-05-23 00:00:00+00:00,4.309999942779541,4.909999847412109,4.269999980926514,2.213993549346924,60700,0.0,
2005-05-24 00:00:00+00:00,5.019999980926514,5.019999980926514,4.690000057220459,2.250140428543091,106700,0.0,
2005-05-25 00:00:00+00:00,4.869999885559082,5.25,4.820000171661377,2.372135877609253,102400,0.0,
2005-05-26 00:00:00+00:00,5.329999923706055,5.670000076293945,5.159999847412109,2.552870035171509,129300,0.0,
2005-05-27 00:00:00+00:00,5.539999961853027,6.099999904632568,5.539999961853027,2.7561960220336914,89400,0.0,
2005-05-31 00:00:00+00:00,6.0,6.659999847412109,5.96999979019165,2.982113838195801,179100,0.0,
2005-06-01 00:00:00+00:00,6.570000171661377,6.800000190734863,5.630000114440918,2.593535184860229,234100,0.0,
2005-06-02 00:00:00+00:00,5.699999809265137,6.079999923706055,5.599999904632568,2.6974573135375977,105400,0.0,
2005-06-03 00:00:00+00:00,6.0,6.050000190734863,5.75,2.6974573135375977,80400,0.0,
2005-06-06 00:00:00+00:00,5.929999828338623,5.960000038146973,5.699999809265137,2.679383993148804,50900,0.0,
2005-06-07 00:00:00+00:00,5.96999979019165,6.170000076293945,5.800000190734863,2.7787880897521973,46100,0.0,
2005-06-08 00:00:00+00:00,6.099999904632568,6.150000095367432,5.909999847412109,2.7426412105560303,43000,0.0,
2005-06-09 00:00:00+00:00,6.050000190734863,6.340000152587891,6.050000190734863,2.8104162216186523,68100,0.0,
2005-06-10 00:00:00+00:00,6.110000133514404,6.179999828338623,5.710000038146973,2.638718843460083,50300,0.0,
2005-06-13 00:00:00+00:00,5.989999771118164,5.989999771118164,5.730000019073486,2.647755622863769,53600,0.0,
2005-06-14 00:00:00+00:00,5.849999904632568,5.849999904632568,5.639999866485596,2.5980536937713623,40700,0.0,
2005-06-15 00:00:00+00:00,5.659999847412109,5.699999809265137,5.53000020980835,2.5257601737976074,15600,0.0,
2005-06-16 00:00:00+00:00,5.5,5.800000190734863,5.25,2.5799803733825684,54500,0.0,
2005-06-17 00:00:00+00:00,5.710000038146973,6.010000228881836,5.699999809265137,2.692939043045044,32700,0.0,
2005-06-20 00:00:00+00:00,6.110000133514404,6.300000190734863,5.730000019073486,2.6522738933563232,48000,0.0,
2005-06-21 00:00:00+00:00,5.730000019073486,5.820000171661377,5.519999980926514,2.62064528465271,33000,0.0,
2005-06-22 00:00:00+00:00,5.730000019073486,5.900000095367432,5.53000020980835,2.62064528465271,22100,0.0,
2005-06-23 00:00:00+00:00,5.730000019073486,5.960000038146973,5.730000019073486,2.6839025020599365,34600,0.0,
2005-06-24 00:00:00+00:00,5.949999809265137,5.949999809265137,5.610000133514404,2.6839025020599365,44700,0.0,
2005-06-27 00:00:00+00:00,5.949999809265137,6.0,5.730000019073486,2.711012601852417,77800,0.0,
2005-06-28 00:00:00+00:00,6.0,6.300000190734863,5.900000095367432,2.837526559829712,82100,0.0,
2005-06-29 00:00:00+00:00,6.210000038146973,6.650000095367432,5.940000057220459,2.977595567703247,145200,0.0,
2005-06-30 00:00:00+00:00,6.599999904632568,6.599999904632568,6.329999923706055,2.9143383502960205,59300,0.0,
2005-07-01 00:00:00+00:00,6.5,6.5,6.230000019073486,2.837526559829712,28700,0.0,
2005-07-05 00:00:00+00:00,6.199999809265137,6.25,6.199999809265137,2.8239712715148926,8500,0.0,
2005-07-06 00:00:00+00:00,6.190000057220459,6.53000020980835,6.150000095367432,2.8420448303222656,24400,0.0,
2005-07-07 00:00:00+00:00,6.230000019073486,6.269999980926514,6.03000020980835,2.819453001022339,17900,0.0,
2005-07-08 00:00:00+00:00,6.150000095367432,6.28000020980835,6.059999942779541,2.7878246307373047,15900,0.0,
2005-07-11 00:00:00+00:00,6.059999942779541,6.320000171661377,5.960000038146973,2.855599880218506,21100,0.0,
2005-07-12 00:00:00+00:00,6.190000057220459,6.329999923706055,6.190000057220459,2.8284900188446045,9300,0.0,
2005-07-13 00:00:00+00:00,6.349999904632568,6.739999771118164,6.320000171661377,3.027297258377075,107600,0.0,
2005-07-14 00:00:00+00:00,6.71999979019165,6.71999979019165,6.360000133514404,2.882710218429565,41200,0.0,
2005-07-15 00:00:00+00:00,6.349999904632568,6.420000076293945,6.239999771118164,2.8781917095184326,16000,0.0,
2005-07-18 00:00:00+00:00,6.349999904632568,6.590000152587891,6.349999904632568,2.9504854679107666,91600,0.0,
2005-07-19 00:00:00+00:00,6.550000190734863,6.789999961853027,6.550000190734863,3.022778987884521,52400,0.0,
2005-07-20 00:00:00+00:00,6.650000095367432,6.75,6.619999885559082,3.0363337993621826,58200,0.0,
2005-07-21 00:00:00+00:00,6.71999979019165,6.75,6.269999980926514,3.045370817184448,20900,0.0,
2005-07-22 00:00:00+00:00,6.75,6.869999885559082,6.599999904632568,3.0815176963806152,62900,0.0,
2005-07-25 00:00:00+00:00,6.789999961853027,7.150000095367432,6.789999961853027,3.135737895965576,79700,0.0,
2005-07-26 00:00:00+00:00,6.940000057220459,7.050000190734863,6.869999885559082,3.108627796173096,26100,0.0,
2005-07-27 00:00:00+00:00,6.829999923706055,7.0,6.809999942779541,3.144774436950684,26800,0.0,
2005-07-28 00:00:00+00:00,6.949999809265137,7.150000095367432,6.929999828338623,3.230623245239258,45500,0.0,
2005-07-29 00:00:00+00:00,6.889999866485596,7.239999771118164,6.889999866485596,3.230623245239258,55600,0.0,
2005-08-01 00:00:00+00:00,7.199999809265137,7.239999771118164,7.150000095367432,3.244178533554077,37000,0.0,
2005-08-02 00:00:00+00:00,7.190000057220459,7.199999809265137,6.989999771118164,3.2035131454467773,61000,0.0,
2005-08-03 00:00:00+00:00,6.989999771118164,7.059999942779541,6.809999942779541,3.0950727462768555,27000,0.0,
2005-08-04 00:00:00+00:00,6.960000038146973,6.960000038146973,6.78000020980835,3.0634443759918213,24600,0.0,
2005-08-05 00:00:00+00:00,5.860000133514404,6.579999923706055,4.489999771118164,2.9730772972106934,284800,0.0,
2005-08-08 00:00:00+00:00,6.5,6.5,5.860000133514404,2.819453001022339,63500,0.0,
2005-08-09 00:00:00+00:00,6.0,6.389999866485596,5.989999771118164,2.855599880218506,72700,0.0,
2005-08-10 00:00:00+00:00,6.269999980926514,6.449999809265137,5.989999771118164,2.891746759414673,163000,0.0,
2005-08-11 00:00:00+00:00,6.380000114440918,6.389999866485596,6.0,2.8284900188446045,69100,0.0,
2005-08-12 00:00:00+00:00,6.260000228881836,6.360000133514404,6.110000133514404,2.796861410140991,48000,0.0,
2005-08-15 00:00:00+00:00,6.070000171661377,6.230000019073486,6.0,2.7787880897521973,52200,0.0,
2005-08-16 00:00:00+00:00,6.25,6.25,6.079999923706055,2.7516777515411377,19400,0.0,
2005-08-17 00:00:00+00:00,6.190000057220459,6.239999771118164,6.0,2.7516777515411377,27900,0.0,
2005-08-18 00:00:00+00:00,6.0,6.5,5.949999809265137,2.7607147693634038,43800,0.0,
2005-08-19 00:00:00+00:00,6.039999961853027,6.210000038146973,5.960000038146973,2.747159481048584,29600,0.0,
2005-08-22 00:00:00+00:00,6.210000038146973,6.210000038146973,5.869999885559082,2.656792163848877,26800,0.0,
2005-08-23 00:00:00+00:00,5.860000133514404,6.0,5.820000171661377,2.711012601852417,26800,0.0,
2005-08-24 00:00:00+00:00,5.909999847412109,6.090000152587891,5.900000095367432,2.7200491428375244,49200,0.0,
2005-08-25 00:00:00+00:00,5.949999809265137,6.010000228881836,5.940000057220459,2.692939043045044,11700,0.0,
2005-08-26 00:00:00+00:00,6.0,6.119999885559082,5.989999771118164,2.711012601852417,18900,0.0,
2005-08-29 00:00:00+00:00,5.849999904632568,6.03000020980835,5.760000228881836,2.7200491428375244,75400,0.0,
2005-08-30 00:00:00+00:00,5.949999809265137,6.050000190734863,5.880000114440918,2.733604431152344,77200,0.0,
2005-08-31 00:00:00+00:00,6.050000190734863,6.369999885559082,6.050000190734863,2.833008289337158,96800,0.0,
2005-09-01 00:00:00+00:00,6.300000190734863,6.309999942779541,6.0,2.765233039855957,49300,0.0,
2005-09-02 00:00:00+00:00,6.110000133514404,6.130000114440918,6.0,2.72908616065979,32600,0.0,
2005-09-06 00:00:00+00:00,6.130000114440918,6.159999847412109,5.940000057220459,2.7019758224487305,21700,0.0,
2005-09-07 00:00:00+00:00,5.980000019073486,6.110000133514404,5.929999828338623,2.7019758224487305,75800,0.0,
2005-09-08 00:00:00+00:00,5.900000095367432,6.019999980926514,5.900000095367432,2.711012601852417,16200,0.0,
2005-09-09 00:00:00+00:00,5.980000019073486,6.019999980926514,5.949999809265137,2.711012601852417,33600,0.0,
2005-09-12 00:00:00+00:00,5.940000057220459,6.0,5.940000057220459,2.6974573135375977,62000,0.0,
2005-09-13 00:00:00+00:00,6.039999961853027,6.039999961853027,5.949999809265137,2.7019758224487305,10800,0.0,
2005-09-14 00:00:00+00:00,5.960000038146973,5.989999771118164,5.75,2.6613104343414307,63000,0.0,
2005-09-15 00:00:00+00:00,5.889999866485596,5.929999828338623,5.800000190734863,2.656792163848877,30500,0.0,
2005-09-16 00:00:00+00:00,5.929999828338623,5.940000057220459,5.820000171661377,2.638718843460083,12100,0.0,
2005-09-19 00:00:00+00:00,5.840000152587891,5.860000133514404,5.800000190734863,2.629682302474976,15700,0.0,
2005-09-20 00:00:00+00:00,5.739999771118164,5.849999904632568,5.739999771118164,2.638718843460083,23700,0.0,
2005-09-21 00:00:00+00:00,5.659999847412109,5.659999847412109,5.449999809265137,2.4715397357940674,23400,0.0,
2005-09-22 00:00:00+00:00,5.460000038146973,5.480000019073486,5.070000171661377,2.34050726890564,77700,0.0,
2005-09-23 00:00:00+00:00,5.070000171661377,5.550000190734863,5.070000171661377,2.498650074005127,29000,0.0,
2005-09-26 00:00:00+00:00,5.570000171661377,5.659999847412109,5.300000190734863,2.4218380451202397,25600,0.0,
2005-09-27 00:00:00+00:00,5.260000228881836,5.519999980926514,5.260000228881836,2.444429397583008,42100,0.0,
2005-09-28 00:00:00+00:00,5.329999923706055,5.539999961853027,5.329999923706055,2.4715397357940674,19400,0.0,
2005-09-29 00:00:00+00:00,5.460000038146973,5.489999771118164,5.400000095367432,2.4715397357940674,24900,0.0,
2005-09-30 00:00:00+00:00,5.5,5.909999847412109,5.5,2.516723155975342,69600,0.0,
2005-10-03 00:00:00+00:00,5.75,5.75,5.5,2.498650074005127,39800,0.0,
2005-10-04 00:00:00+00:00,5.550000190734863,5.550000190734863,5.309999942779541,2.444429397583008,33500,0.0,
2005-10-05 00:00:00+00:00,5.28000020980835,5.400000095367432,4.510000228881836,2.218511819839477,273200,0.0,
2005-10-06 00:00:00+00:00,4.840000152587891,4.869999885559082,4.760000228881836,2.159773349761963,10200,0.0,
2005-10-07 00:00:00+00:00,4.659999847412109,5.699999809265137,4.650000095367432,2.5031683444976807,120800,0.0,
2005-10-10 00:00:00+00:00,5.739999771118164,5.989999771118164,5.699999809265137,2.6974573135375977,138400,0.0,
2005-10-11 00:00:00+00:00,6.099999904632568,6.5,5.989999771118164,2.86011815071106,154200,0.0,
2005-10-12 00:00:00+00:00,5.920000076293945,6.489999771118164,5.920000076293945,2.8646368980407715,60600,0.0,
2005-10-13 00:00:00+00:00,5.940000057220459,6.5,5.929999828338623,2.9369301795959477,215300,0.0,
2005-10-14 00:00:00+00:00,6.309999942779541,6.789999961853027,6.309999942779541,3.0408525466918945,101000,0.0,
2005-10-17 00:00:00+00:00,6.710000038146973,6.949999809265137,6.610000133514404,3.0769991874694824,39100,0.0,
2005-10-18 00:00:00+00:00,6.800000190734863,6.96999979019165,6.710000038146973,3.1492927074432373,45500,0.0,
2005-10-19 00:00:00+00:00,6.840000152587891,6.909999847412109,6.619999885559082,3.0724809169769287,88700,0.0,
2005-10-20 00:00:00+00:00,6.809999942779541,6.960000038146973,6.610000133514404,3.0634443759918213,39600,0.0,
2005-10-21 00:00:00+00:00,6.769999980926514,7.050000190734863,6.71999979019165,3.167366504669189,50500,0.0,
2005-10-24 00:00:00+00:00,7.0,7.239999771118164,6.96999979019165,3.226104974746704,49400,0.0,
2005-10-25 00:00:00+00:00,7.179999828338623,7.199999809265137,6.989999771118164,3.2215867042541504,35500,0.0,
2005-10-26 00:00:00+00:00,6.849999904632568,7.21999979019165,6.849999904632568,3.189958095550537,83200,0.0,
2005-10-27 00:00:00+00:00,7.110000133514404,7.159999847412109,6.900000095367432,3.153811454772949,106600,0.0,
2005-10-28 00:00:00+00:00,6.929999828338623,7.329999923706055,6.630000114440918,3.2667698860168457,78700,0.0,
2005-10-31 00:00:00+00:00,7.320000171661377,7.599999904632568,7.230000019073486,3.4339492321014404,109600,0.0,
2005-11-01 00:00:00+00:00,7.25,7.440000057220459,6.800000190734863,3.108627796173096,147100,0.0,
2005-11-02 00:00:00+00:00,6.849999904632568,6.920000076293945,6.800000190734863,3.108627796173096,85400,0.0,
2005-11-03 00:00:00+00:00,6.849999904632568,6.920000076293945,6.429999828338623,3.104109525680542,56600,0.0,
2005-11-04 00:00:00+00:00,6.730000019073486,6.820000171661377,6.289999961853027,2.90078353881836,118000,0.0,
2005-11-07 00:00:00+00:00,6.190000057220459,6.989999771118164,6.190000057220459,3.117664337158203,37400,0.0,
2005-11-08 00:00:00+00:00,6.96999979019165,6.96999979019165,6.320000171661377,3.0408525466918945,27600,0.0,
2005-11-09 00:00:00+00:00,6.699999809265137,6.789999961853027,6.320000171661377,2.8646368980407715,70700,0.0,
2005-11-10 00:00:00+00:00,6.230000019073486,6.289999961853027,5.989999771118164,2.711012601852417,54600,0.0,
2005-11-11 00:00:00+00:00,5.900000095367432,6.360000133514404,5.809999942779541,2.8104162216186523,28300,0.0,
2005-11-14 00:00:00+00:00,6.300000190734863,6.300000190734863,5.809999942779541,2.6884207725524902,31200,0.0,
2005-11-15 00:00:00+00:00,5.889999866485596,5.960000038146973,5.710000038146973,2.616127014160156,31100,0.0,
2005-11-16 00:00:00+00:00,5.690000057220459,5.789999961853027,5.409999847412109,2.480576276779175,60100,0.0,
2005-11-17 00:00:00+00:00,5.440000057220459,5.550000190734863,5.349999904632568,2.4715397357940674,47800,0.0,
2005-11-18 00:00:00+00:00,5.579999923706055,5.989999771118164,5.460000038146973,2.5980536937713623,52500,0.0,
2005-11-21 00:00:00+00:00,5.489999771118164,5.829999923706055,5.360000133514404,2.593535184860229,66100,0.0,
2005-11-22 00:00:00+00:00,5.510000228881836,6.079999923706055,5.510000228881836,2.711012601852417,35200,0.0,
2005-11-23 00:00:00+00:00,6.0,6.139999866485596,5.909999847412109,2.706494092941284,32000,0.0,
2005-11-25 00:00:00+00:00,5.869999885559082,6.019999980926514,5.860000133514404,2.7019758224487305,5900,0.0,
2005-11-28 00:00:00+00:00,6.0,6.050000190734863,5.929999828338623,2.733604431152344,9100,0.0,
2005-11-29 00:00:00+00:00,5.849999904632568,6.059999942779541,5.849999904632568,2.738122701644897,25100,0.0,
2005-11-30 00:00:00+00:00,5.960000038146973,5.980000019073486,5.769999980926514,2.6839025020599365,95600,0.0,
2005-12-01 00:00:00+00:00,6.0,6.099999904632568,5.559999942779541,2.738122701644897,40500,0.0,
2005-12-02 00:00:00+00:00,6.0,6.340000152587891,5.96999979019165,2.8646368980407715,66000,0.0,
2005-12-05 00:00:00+00:00,6.210000038146973,6.369999885559082,6.150000095367432,2.837526559829712,18500,0.0,
2005-12-06 00:00:00+00:00,5.909999847412109,6.25,5.909999847412109,2.8104162216186523,13400,0.0,
2005-12-07 00:00:00+00:00,6.090000152587891,6.239999771118164,6.010000228881836,2.7697513103485107,20800,0.0,
2005-12-08 00:00:00+00:00,6.03000020980835,6.070000171661377,5.730000019073486,2.733604431152344,60400,0.0,
2005-12-09 00:00:00+00:00,5.949999809265137,6.25,5.909999847412109,2.783306360244751,19400,0.0,
2005-12-12 00:00:00+00:00,6.03000020980835,6.039999961853027,5.809999942779541,2.711012601852417,28500,0.0,
2005-12-13 00:00:00+00:00,5.800000190734863,6.0,5.800000190734863,2.711012601852417,24700,0.0,
2005-12-14 00:00:00+00:00,5.929999828338623,6.010000228881836,5.920000076293945,2.679383993148804,15000,0.0,
2005-12-15 00:00:00+00:00,5.869999885559082,6.039999961853027,5.800000190734863,2.706494092941284,37500,0.0,
2005-12-16 00:00:00+00:00,6.130000114440918,6.400000095367432,5.75,2.629682302474976,60300,0.0,
2005-12-19 00:00:00+00:00,6.159999847412109,6.159999847412109,5.610000133514404,2.5438334941864014,65700,0.0,
2005-12-20 00:00:00+00:00,5.579999923706055,5.579999923706055,5.289999961853027,2.426356077194214,57700,0.0,
2005-12-21 00:00:00+00:00,5.380000114440918,5.429999828338623,5.199999809265137,2.35406231880188,77100,0.0,
2005-12-22 00:00:00+00:00,5.210000038146973,5.269999980926514,5.0,2.286287307739258,172100,0.0,
2005-12-23 00:00:00+00:00,5.070000171661377,5.460000038146973,4.860000133514404,2.4173195362091064,133400,0.0,
2005-12-27 00:00:00+00:00,5.400000095367432,5.539999961853027,5.179999828338623,2.367617607116699,401800,0.0,
2005-12-28 00:00:00+00:00,5.210000038146973,5.260000228881836,4.940000057220459,2.250140428543091,136300,0.0,
2005-12-29 00:00:00+00:00,4.940000057220459,5.079999923706055,4.679999828338623,2.14169979095459,228700,0.0,
2005-12-30 00:00:00+00:00,4.789999961853027,4.889999866485596,4.360000133514404,2.010667562484741,228100,0.0,
2006-01-03 00:00:00+00:00,4.53000020980835,5.130000114440918,4.5,2.2365851402282715,138200,0.0,
2006-01-04 00:00:00+00:00,4.909999847412109,5.489999771118164,4.900000095367432,2.480576276779175,70900,0.0,
2006-01-05 00:00:00+00:00,5.380000114440918,5.420000076293945,5.170000076293945,2.4308745861053467,45100,0.0,
2006-01-06 00:00:00+00:00,5.440000057220459,6.300000190734863,5.400000095367432,2.711012601852417,191500,0.0,
2006-01-09 00:00:00+00:00,6.0,6.199999809265137,5.960000038146973,2.6974573135375977,69300,0.0,
2006-01-10 00:00:00+00:00,5.880000114440918,6.090000152587891,5.739999771118164,2.616127014160156,55400,0.0,
2006-01-11 00:00:00+00:00,5.78000020980835,5.78000020980835,5.659999847412109,2.5573883056640625,31900,0.0,
2006-01-12 00:00:00+00:00,5.659999847412109,5.739999771118164,5.539999961853027,2.5076866149902344,54600,0.0,
2006-01-13 00:00:00+00:00,5.519999980926514,5.71999979019165,5.519999980926514,2.539314985275269,153000,0.0,
